Datetime (UTC),Country,Zone name,Zone id,Carbon intensity gCO₂eq/kWh (direct),Carbon intensity gCO₂eq/kWh (Life cycle),Carbon-free energy percentage (CFE%),Renewable energy percentage (RE%),Data source,Data estimated,Data estimation method
2024-12-19 04:00:00,USA,USA,US,351.9,419.0,39.84,18.68,,false,
2024-12-19 05:00:00,USA,USA,US,346.89,412.83,40.93,19.05,,false,
2024-12-19 06:00:00,USA,USA,US,343.49,408.84,41.64,19.21,,false,
2024-12-19 07:00:00,USA,USA,US,339.62,405.11,41.91,19.09,,false,
2024-12-19 08:00:00,USA,USA,US,338.02,403.47,42.02,19.03,,false,
2024-12-19 09:00:00,USA,USA,US,339.7,405.43,41.69,18.76,,false,
2024-12-19 10:00:00,USA,USA,US,339.15,405.27,41.46,18.94,,false,
2024-12-19 11:00:00,USA,USA,US,338.54,405.1,41.34,19.71,,false,
2024-12-19 12:00:00,USA,USA,US,342.48,409.52,40.86,20.33,,false,
2024-12-19 13:00:00,USA,USA,US,341.71,408.12,41.4,21.53,,false,
2024-12-19 14:00:00,USA,USA,US,327.74,391.4,44.2,24.56,,false,
2024-12-19 15:00:00,USA,USA,US,316.66,378.76,46.49,26.87,,false,
2024-12-19 16:00:00,USA,USA,US,307.92,368.83,48.2,28.41,,false,
2024-12-19 17:00:00,USA,USA,US,302.27,362.31,49.19,29.21,,false,
2024-12-19 18:00:00,USA,USA,US,303.9,364.17,48.91,28.74,,false,
2024-12-19 19:00:00,USA,USA,US,305.19,365.88,48.5,28.28,,false,
2024-12-19 20:00:00,USA,USA,US,308.2,369.8,47.64,27.38,,false,
2024-12-19 21:00:00,USA,USA,US,317.11,380.81,45.63,25.67,,false,
2024-12-19 22:00:00,USA,USA,US,332.41,399.25,42.24,22.61,,false,
2024-12-19 23:00:00,USA,USA,US,350.74,419.89,39.03,19.73,,false,
2024-12-20 00:00:00,USA,USA,US,356.57,425.38,38.42,19.26,,false,
2024-12-20 01:00:00,USA,USA,US,353.42,421.44,39.08,19.92,,false,
2024-12-20 02:00:00,USA,USA,US,352.01,419.84,39.37,19.92,,false,
2024-12-20 03:00:00,USA,USA,US,350.08,417.12,40.02,20.03,,false,
2024-12-20 04:00:00,USA,USA,US,347.42,413.76,40.61,19.92,,false,
2024-12-20 05:00:00,USA,USA,US,346.04,412.01,40.99,19.52,,false,
